customer_id,event_date,event_type,event_value
104323,2024-12-03,purchase,7.67
100457,2024-08-13,search,86.71
101646,2024-10-01,share,46.89
102690,2024-07-09,watch,38.52
104419,2025-05-17,share,63.31
101061,2023-04-06,share,44.41
101268,2023-07-02,watch,59.43
102403,2023-11-09,search,32.23
102785,2024-11-07,watch,30.27
100752,2023-04-06,search,80.41
100374,2023-05-27,search,36.35
102031,2024-08-27,purchase,39.09
101647,2024-02-24,login,60.81
102676,2024-05-04,watch,85.86
103353,2023-01-01,purchase,47.75
102405,2023-02-27,purchase,95.83
104108,2023-01-11,search,4.35
100060,2023-12-23,watch,21.38
104963,2025-01-10,search,53.73
103544,2023-06-03,share,6.99
103189,2023-07-05,login,65.55
100765,2025-05-02,login,54.24
100608,2023-04-18,watch,74.06
101087,2024-06-24,share,72.58
100535,2023-09-30,share,43.21
101422,2024-12-05,share,91.83
101660,2024-03-27,login,1.82
101588,2024-01-02,purchase,1.18
104848,2023-08-21,purchase,11.52
104721,2024-11-30,search,49.9
100825,2023-10-27,login,47.62
101801,2024-04-11,watch,12.24
101978,2024-08-21,purchase,86.54
100519,2023-11-15,search,43.08
100783,2024-04-28,share,50.42
101376,2023-08-30,search,27.15
103682,2024-11-08,purchase,97.12
102753,2023-10-09,purchase,45.01
102877,2023-04-05,login,17.23
103234,2023-03-03,login,68.43
100814,2025-04-02,watch,26.74
100302,2024-04-30,watch,50.39
100045,2024-01-12,login,33.3
103766,2024-04-19,login,19.07
100988,2025-06-14,watch,34.69
104667,2023-09-26,share,66.23
101838,2024-02-26,share,69.24
103882,2024-09-03,share,1.75
104962,2023-12-08,share,17.78
101423,2025-01-03,login,2.65
104262,2023-06-02,search,72.89
102767,2025-05-15,login,3.31
102839,2024-03-20,share,81.91
103938,2024-11-04,purchase,92.16
101925,2023-02-15,login,33.25
100421,2023-10-31,share,49.83
102987,2023-03-29,login,93.34
100036,2024-02-17,purchase,19.61
100460,2025-02-18,watch,15.07
102634,2024-11-16,watch,73.25
102291,2024-07-31,purchase,98.89
102471,2024-10-18,search,33.47
104834,2023-04-07,login,22.05
101992,2023-07-20,search,97.8
100589,2024-04-16,watch,38.35
103155,2025-06-10,purchase,6.44
102809,2024-02-09,purchase,93.41
101791,2023-09-27,login,4.57
104455,2023-10-08,login,88.31
103955,2023-08-14,share,84.4
103975,2023-04-20,share,68.83
104240,2024-10-13,purchase,64.16
102725,2024-01-11,search,80.38
101982,2025-02-28,login,46.04
101003,2023-06-18,share,73.42
103414,2023-08-17,purchase,48.5
100558,2023-07-04,login,10.23
104882,2024-10-13,login,95.8
103694,2023-07-28,purchase,16.52
100529,2024-08-30,login,85.08
101627,2025-04-21,share,35.41
100962,2023-11-28,watch,20.47
103273,2024-09-25,purchase,87.12
100439,2024-02-08,watch,20.45
103584,2023-10-16,purchase,35.66
102716,2024-02-22,share,96.33
101374,2023-10-16,search,47.84
103383,2023-01-27,purchase,4.24
103746,2023-05-19,watch,56.61
103224,2023-06-16,login,97.56
103950,2024-08-25,share,87.18
102529,2023-11-16,watch,43.26
101421,2023-04-17,purchase,93.13
103423,2023-03-10,share,87.61
104515,2024-07-25,watch,70.11
100341,2024-08-31,search,93.84
100255,2023-09-08,search,73.43
102012,2024-04-12,search,23.01
103660,2025-06-17,search,61.91
102322,2025-05-02,share,29.9
103810,2024-10-19,purchase,97.25
101577,2025-05-07,watch,16.92
103182,2024-03-11,search,17.09
103235,2025-02-22,search,67.36
101484,2024-04-16,purchase,95.52
104342,2025-06-15,login,9.1
101640,2023-04-18,share,80.98
104071,2023-02-16,purchase,7.67
104946,2024-05-05,search,7.02
102943,2025-04-17,share,24.39
103034,2024-11-20,search,84.22
104601,2024-04-13,purchase,46.1
102937,2024-05-06,login,48.97
101802,2024-06-10,search,87.4
103519,2024-02-15,purchase,74.45
100337,2023-10-05,login,8.77
103390,2025-04-07,search,11.15
101519,2023-04-28,login,23.41
103211,2023-12-07,watch,35.99
100684,2025-06-03,login,98.87
102747,2024-05-09,login,5.1
103698,2023-03-01,search,10.37
100970,2024-05-16,share,37.62
101743,2024-12-18,purchase,74.52
102971,2023-12-11,search,50.11
100510,2024-10-22,share,88.75
101737,2025-01-05,share,1.85
104217,2025-02-24,login,75.94
101332,2024-12-12,watch,7.21
100700,2024-09-24,watch,20.39
104252,2024-01-09,search,14.69
102020,2023-01-15,search,48.73
102793,2025-02-18,purchase,2.0
104578,2024-02-13,login,47.96
101737,2024-08-22,purchase,40.18
102876,2023-11-06,login,55.65
102975,2023-05-20,share,18.24
104984,2024-07-03,share,52.61
102718,2023-02-20,watch,32.3
102437,2023-01-09,watch,27.85
104635,2023-08-22,share,8.03
104228,2025-05-26,purchase,11.37
102679,2023-12-10,watch,76.64
102721,2023-04-10,share,34.12
103170,2024-05-16,search,79.08
102466,2024-08-11,share,6.96
104452,2024-08-19,share,69.9
101791,2023-12-12,purchase,43.27
103670,2024-10-05,login,60.48
100025,2024-10-03,login,65.9
102210,2023-11-28,watch,60.86
104837,2023-07-19,watch,21.71
101215,2024-05-01,purchase,98.01
100722,2024-11-02,login,38.71
102730,2024-06-01,login,84.11
102930,2024-01-15,watch,59.44
102153,2023-04-08,purchase,48.34
103328,2024-03-24,purchase,97.89
104840,2025-04-04,watch,43.31
101567,2023-12-19,share,46.04
104309,2025-02-28,purchase,19.76
100364,2023-12-08,login,65.88
101623,2024-02-14,login,6.46
100161,2023-09-14,watch,78.03
104505,2023-01-13,purchase,36.72
104506,2024-11-24,watch,19.26
100258,2024-02-13,share,51.79
102292,2023-11-20,search,77.83
102218,2023-10-13,share,29.66
102221,2025-04-26,search,79.65
103778,2024-06-21,search,12.46
103079,2025-05-26,watch,74.75
101448,2023-12-07,purchase,50.73
101411,2024-06-25,login,43.71
102197,2024-11-27,login,54.75
102017,2024-11-01,purchase,98.26
103190,2025-05-06,search,95.08
102104,2024-06-01,watch,72.34
104818,2025-03-21,login,47.06
104718,2025-06-09,share,48.94
101120,2023-09-12,share,34.91
104675,2025-04-14,watch,43.97
100992,2024-07-25,watch,13.62
100776,2023-12-08,search,61.16
104470,2025-04-05,login,55.38
102822,2024-01-15,search,44.1
104016,2023-05-04,login,40.09
101354,2024-05-13,purchase,50.57
102160,2024-04-30,share,10.91
103259,2024-06-26,purchase,29.3
102764,2024-10-09,share,86.27
102580,2024-12-20,purchase,88.43
104165,2024-12-04,purchase,7.86
102822,2024-09-16,share,7.99
102095,2024-12-19,purchase,11.77
104062,2023-01-04,search,98.43
101088,2024-08-28,share,81.46
100113,2024-02-13,purchase,31.25
102643,2023-09-03,login,99.01
101696,2023-01-24,login,38.03
103990,2024-04-05,login,64.74
102842,2023-12-22,purchase,43.14
100569,2023-12-09,search,65.98
101591,2023-03-22,purchase,55.1
104312,2024-08-17,share,41.91
104304,2023-08-04,share,77.77
103983,2024-03-18,purchase,12.77
103322,2025-04-07,search,31.98
102905,2023-08-01,search,54.63
102346,2024-10-15,share,13.84
104846,2023-06-13,search,5.19
102123,2024-12-29,search,90.37
103544,2025-05-15,purchase,17.14
100595,2024-07-01,share,88.48
102110,2025-06-02,search,27.12
104150,2024-08-20,watch,26.11
103866,2023-01-09,watch,30.21
102956,2024-11-15,search,14.97
102688,2023-08-25,login,17.23
100823,2024-03-09,share,69.59
104573,2024-01-02,search,56.94
104138,2024-01-09,search,47.9
104738,2023-09-20,search,38.78
100649,2025-05-25,purchase,22.39
100746,2025-01-27,login,29.96
101176,2023-02-11,purchase,74.01
102684,2024-02-18,watch,56.81
100688,2024-04-22,search,30.98
104660,2024-05-08,search,6.45
100691,2023-06-21,share,41.32
103075,2023-10-23,login,56.46
101264,2024-10-01,login,33.55
103770,2023-05-23,purchase,9.32
104427,2024-06-25,share,19.52
101829,2023-04-13,purchase,6.71
103925,2023-01-10,share,15.08
100125,2025-02-17,watch,70.18
100899,2024-05-25,login,66.89
100452,2025-06-02,share,74.78
101658,2024-03-11,search,10.15
104247,2024-11-22,purchase,8.26
101425,2024-09-23,purchase,3.68
104988,2024-01-06,login,41.05
102582,2024-01-12,share,37.06
104152,2023-07-16,login,22.43
103403,2023-02-09,purchase,85.49
101859,2023-04-27,purchase,67.96
101547,2024-09-29,watch,28.67
102386,2023-11-10,share,24.9
103196,2023-09-08,share,21.7
101379,2024-11-02,share,49.5
101085,2025-01-24,purchase,63.14
104295,2024-10-03,purchase,25.5
100773,2024-07-04,share,47.53
103905,2023-11-01,purchase,93.0
104231,2025-02-20,login,56.27
103449,2023-07-25,search,64.89
103773,2023-12-16,watch,78.73
104621,2024-08-27,login,73.64
101267,2025-03-07,share,43.35
103700,2023-10-14,search,23.62
100789,2024-01-17,share,5.61
104048,2023-01-18,search,56.16
100944,2024-05-14,watch,14.01
100646,2024-08-02,login,83.88
103877,2023-04-14,watch,68.39
101705,2023-06-27,login,56.85
103298,2023-02-02,purchase,11.77
101544,2023-05-08,share,15.17
102006,2024-07-01,watch,20.31
100639,2024-11-18,search,38.47
101813,2023-12-09,search,61.38
104558,2025-01-31,share,44.32
104149,2024-08-19,login,95.38
103318,2023-01-23,login,95.97
103679,2024-03-02,share,95.64
100849,2025-03-12,watch,24.95
104913,2025-01-03,purchase,22.92
101873,2023-06-05,search,34.17
101502,2025-01-02,watch,77.04
101005,2024-08-24,search,58.6
100943,2024-11-05,watch,72.91
104063,2024-10-22,purchase,31.51
104849,2024-01-08,watch,73.79
100540,2024-11-18,purchase,97.79
104570,2023-11-25,watch,14.44
104793,2025-02-04,search,85.81
104737,2024-07-11,share,11.85
100002,2024-03-03,login,44.85
103952,2023-02-01,search,94.83
100920,2023-10-07,purchase,39.1
100737,2023-09-21,login,41.97
104526,2024-08-15,share,15.61
101987,2024-07-31,watch,81.33
103202,2023-09-17,share,14.36
103094,2023-01-15,share,95.79
101571,2025-06-14,purchase,27.62
104694,2023-02-05,purchase,77.5
101808,2024-05-16,share,27.82
100586,2023-05-21,login,81.3
102022,2024-09-20,purchase,41.14
100059,2024-06-27,login,82.92
102229,2025-02-14,purchase,5.82
100382,2023-01-13,purchase,31.13
104389,2023-09-11,login,12.98
101803,2023-04-28,share,8.66
104489,2024-03-02,share,27.54
104435,2023-03-29,share,94.81
102476,2025-03-27,login,95.01
103293,2023-11-26,share,13.7
104548,2025-01-18,search,60.55
100431,2024-10-31,watch,55.62
104128,2024-09-20,watch,76.43
104181,2024-05-08,purchase,59.32
100797,2024-09-18,search,91.55
103155,2024-04-06,share,37.24
100946,2023-12-06,purchase,87.99
101174,2024-10-28,watch,95.83
100327,2023-05-28,share,54.51
102117,2025-01-30,login,62.5
100271,2023-12-14,purchase,43.53
104306,2024-05-18,login,53.25
104869,2024-07-15,watch,13.35
101015,2023-07-08,share,92.58
102905,2023-06-26,search,93.47
101868,2024-10-03,share,89.77
102588,2024-09-12,share,19.32
100141,2023-04-09,watch,31.28
102565,2024-06-06,search,10.99
100611,2023-04-19,watch,73.11
103125,2024-02-05,purchase,34.05
100616,2023-02-09,watch,70.37
102299,2024-03-17,watch,73.92
104491,2024-03-24,search,66.97
100082,2025-04-19,share,81.38
104434,2023-07-22,purchase,43.34
103110,2024-09-03,share,3.08
102090,2025-03-15,share,22.21
101767,2025-02-23,watch,95.27
102939,2024-03-03,search,79.34
104333,2024-10-18,share,20.47
102910,2023-08-15,watch,45.82
102201,2023-01-18,purchase,93.3
102147,2023-05-29,watch,54.7
100258,2025-05-10,purchase,15.72
101761,2023-10-14,purchase,82.93
104239,2023-02-24,purchase,30.33
101143,2025-01-09,login,46.6
103903,2023-04-24,search,75.26
100172,2024-05-15,purchase,91.78
100728,2024-11-21,login,1.31
104614,2024-06-19,purchase,30.87
101711,2024-09-21,login,57.34
103901,2023-08-17,search,23.81
100342,2023-08-06,purchase,25.93
101773,2023-12-21,search,37.28
101211,2025-05-25,watch,55.39
102454,2025-04-22,purchase,47.72
102273,2023-09-28,search,83.55
103064,2023-07-02,login,21.25
104384,2024-11-15,share,84.67
103387,2025-03-27,watch,51.89
104332,2024-08-05,purchase,91.22
102621,2023-11-09,share,19.45
104765,2024-10-14,login,22.12
104976,2025-03-30,share,68.9
104785,2024-04-14,share,18.6
101846,2024-12-04,purchase,15.98
100757,2023-01-12,search,38.61
103093,2024-06-05,login,56.57
100499,2023-12-16,purchase,69.96
104971,2025-03-03,purchase,80.19
101199,2023-06-15,share,62.03
101575,2023-09-20,purchase,4.95
100863,2023-10-08,search,25.58
100090,2025-03-13,search,95.26
100363,2023-08-05,share,88.83
100012,2023-01-04,purchase,56.47
103182,2024-10-17,purchase,71.15
101731,2024-11-30,share,78.03
102474,2025-02-27,login,26.01
104754,2023-11-23,login,58.87
103989,2023-01-27,share,3.59
104107,2024-03-18,search,1.72
104280,2024-02-05,watch,88.46
104707,2025-04-05,purchase,45.25
101380,2024-05-11,login,59.65
103932,2025-03-24,search,13.58
104970,2024-01-20,purchase,84.24
104338,2023-10-04,purchase,66.74
103796,2024-03-01,login,52.2
102847,2023-10-27,search,17.94
104859,2023-05-21,share,19.57
104011,2025-01-28,search,1.57
103764,2025-03-21,login,86.12
101176,2024-03-02,search,1.94
103069,2023-12-29,watch,13.19
100484,2025-03-12,login,31.75
101403,2023-07-25,purchase,70.88
101736,2025-02-05,share,29.59
101626,2023-06-18,purchase,90.89
104863,2024-08-13,watch,89.4
104307,2024-04-23,watch,10.37
103963,2023-09-06,watch,23.89
103793,2023-01-29,watch,5.19
103986,2023-11-19,share,48.39
104590,2023-09-19,purchase,80.21
102356,2023-07-21,purchase,86.85
102028,2024-08-03,watch,28.84
101901,2024-08-21,login,83.37
104876,2023-04-19,login,35.74
103433,2023-10-26,purchase,17.25
102567,2024-07-03,watch,96.71
101080,2023-07-02,share,78.86
103700,2025-01-21,search,15.49
101786,2024-02-04,purchase,74.92
102733,2024-03-28,share,49.98
100673,2023-09-19,share,22.57
101514,2025-02-17,purchase,85.14
100638,2023-06-19,watch,46.53
103931,2025-01-10,purchase,88.12
102439,2024-04-08,purchase,91.1
104488,2023-01-28,watch,33.78
103333,2024-11-09,share,87.12
104514,2024-02-11,login,95.71
103013,2023-06-29,purchase,39.56
103176,2023-05-31,share,5.79
104090,2023-01-07,watch,52.6
104270,2025-02-28,purchase,74.05
101578,2025-01-17,purchase,47.95
104846,2023-01-26,share,22.32
100211,2023-09-15,purchase,55.35
102898,2024-11-19,search,34.36
102617,2024-04-29,search,25.33
101583,2023-09-18,login,24.86
103032,2023-08-13,watch,19.07
100469,2023-04-22,search,37.9
104807,2025-04-18,share,32.1
100502,2023-04-12,login,8.89
102968,2023-06-25,search,83.01
103293,2025-04-08,search,52.95
104366,2024-04-17,share,40.11
103981,2023-08-14,share,57.87
103138,2023-01-26,purchase,56.23
100526,2024-10-09,watch,34.92
103835,2025-04-03,watch,5.58
102255,2025-05-03,search,9.59
101660,2023-11-12,watch,68.28
100355,2023-12-18,purchase,7.97
101617,2024-05-14,watch,33.03
101125,2024-10-16,login,75.96
103137,2023-10-05,purchase,84.66
100185,2025-05-20,watch,79.25
100801,2023-12-31,watch,3.06
104224,2024-05-18,search,74.76
103686,2023-07-08,search,59.32
100470,2025-02-24,purchase,54.75
100329,2025-04-20,search,22.28
103360,2023-04-25,purchase,37.29
103494,2024-10-06,purchase,99.8
101245,2023-01-30,watch,17.88
101822,2024-01-23,purchase,66.74
102238,2025-02-15,purchase,22.13
100579,2024-02-07,watch,18.04
101346,2024-09-12,watch,58.18
103773,2024-09-02,share,73.94
104842,2023-12-27,search,31.89
100379,2023-09-30,watch,94.74
102778,2023-12-13,search,21.49
102890,2023-05-26,login,52.79
102671,2024-02-17,watch,82.5
104803,2023-10-26,search,37.9
101017,2025-01-27,search,85.89
101806,2023-11-30,purchase,76.87
104995,2024-12-15,purchase,67.34
101283,2024-05-27,share,5.22
103647,2023-04-30,login,17.53
101124,2025-04-26,login,6.96
100977,2024-10-17,share,59.26
104825,2024-11-12,purchase,61.71
102011,2023-07-01,search,61.69
101171,2023-10-08,watch,36.91
104141,2023-10-05,watch,13.43
102915,2023-02-27,purchase,89.82
102321,2025-03-14,purchase,66.25
102981,2023-03-09,watch,71.9
103950,2024-07-31,purchase,78.02
104440,2024-11-27,search,50.59
101116,2025-05-29,search,32.86
101801,2025-01-22,login,44.88
103960,2025-02-16,share,65.83
102835,2023-07-04,search,42.78
103308,2024-05-28,search,37.75
104897,2025-03-22,purchase,59.58
103953,2025-05-26,watch,82.1
100351,2025-01-15,search,27.25
103115,2025-05-06,purchase,58.43
100820,2023-12-01,login,72.7
103622,2023-08-31,search,29.37
104920,2025-06-05,watch,61.42
104411,2023-07-09,search,91.28
101203,2023-03-27,share,12.2
101503,2025-01-21,login,32.11
104672,2024-04-13,search,78.71
104906,2025-03-31,watch,73.61
103900,2025-02-26,login,60.35
102218,2024-03-22,watch,40.13
103584,2025-02-16,search,49.65
103806,2023-07-09,share,27.07
104880,2023-01-13,watch,36.96
104308,2023-03-26,login,11.23
102097,2024-06-17,watch,73.21
103843,2025-05-09,purchase,63.42
101327,2023-01-08,watch,76.6
104420,2025-05-31,search,16.18
103557,2025-01-19,share,65.11
101370,2025-05-29,watch,45.54
103808,2024-05-29,purchase,63.2
102533,2023-11-28,purchase,74.21
104290,2023-09-02,login,93.99
101517,2024-09-18,share,83.12
101547,2025-05-28,search,99.41
100582,2025-01-31,login,94.33
100551,2024-12-27,watch,69.64
101521,2024-12-14,search,67.92
104172,2023-04-08,share,91.6
100214,2024-11-03,watch,56.69
104882,2024-02-15,login,30.45
103525,2025-03-13,search,40.55
104067,2025-03-28,login,73.16
100210,2023-04-28,share,12.96
101211,2023-12-14,watch,62.86
104669,2024-08-03,watch,39.47
104861,2023-05-02,purchase,16.83
102433,2024-01-07,login,79.01
100178,2024-01-19,login,11.3
103190,2025-03-10,share,98.07
100721,2023-04-01,watch,81.9
104694,2023-01-08,purchase,76.74
104185,2023-09-20,share,93.76
104752,2024-11-09,purchase,12.65
100063,2023-02-06,watch,34.2
103035,2023-07-05,watch,3.97
102536,2024-03-09,purchase,30.69
101907,2025-04-04,purchase,91.08
100663,2023-05-27,search,86.89
100034,2025-06-18,search,26.04
104116,2024-05-28,watch,83.57
101830,2023-09-10,login,28.04
101639,2023-02-22,watch,73.05
104397,2025-05-18,search,27.3
103558,2024-05-11,login,42.96
103086,2023-05-05,purchase,75.18
104186,2024-10-10,search,19.0
102311,2023-10-30,purchase,21.57
100232,2023-02-10,share,23.96
100522,2024-06-25,purchase,62.66
100692,2024-01-10,login,2.21
101815,2025-05-04,login,67.64
104849,2024-08-28,login,49.79
101201,2023-12-07,share,19.61
100403,2023-11-16,share,98.47
103106,2024-09-27,watch,5.84
101014,2024-07-10,login,42.37
101263,2024-09-24,login,36.49
101716,2025-05-30,watch,26.77
103485,2023-06-17,share,73.2
103109,2025-06-07,purchase,43.23
100428,2023-03-11,purchase,35.34
103586,2023-02-10,search,79.41
104606,2025-02-27,login,3.41
101593,2023-03-17,watch,95.46
104209,2023-03-20,login,12.38
103935,2025-02-16,purchase,43.66
103376,2025-04-16,watch,77.66
101559,2024-10-21,purchase,67.66
101664,2023-04-26,share,80.71
100530,2023-11-16,search,20.25
104502,2024-04-01,search,30.45
102538,2023-03-19,share,58.73
104415,2024-10-31,purchase,61.77
100606,2024-12-19,share,23.32
103913,2024-02-06,search,42.75
104081,2023-06-29,purchase,80.69
102912,2023-12-28,search,79.54
102108,2023-05-09,search,75.58
102410,2023-04-13,watch,77.73
102290,2024-09-15,login,11.66
100587,2024-05-04,watch,22.14
103296,2023-11-04,search,26.46
101067,2024-12-01,share,77.83
102351,2024-05-20,watch,32.38
102079,2024-10-26,share,17.77
100039,2024-09-29,watch,63.7
103134,2025-03-25,share,74.71
100427,2023-12-08,login,7.5
100366,2023-04-27,watch,50.13
100673,2024-06-02,watch,56.79
104173,2023-02-13,purchase,22.38
101097,2025-04-15,share,58.59
100300,2024-10-31,login,71.32
102888,2024-01-19,watch,31.97
103947,2025-06-01,login,32.11
101075,2024-01-31,watch,66.82
102828,2023-03-05,purchase,47.19
104238,2023-10-29,search,97.24
100057,2024-10-02,share,20.51
104717,2025-05-27,login,8.17
101520,2024-12-17,search,10.63
104252,2024-08-16,watch,21.97
104414,2024-04-26,watch,19.48
103846,2023-05-25,share,51.8
101743,2023-05-10,purchase,46.25
101824,2023-04-11,share,68.35
103389,2023-07-14,search,75.48
103889,2024-03-05,share,23.27
103185,2023-03-14,search,55.8
100612,2023-06-19,login,75.98
102227,2023-08-14,watch,22.27
101144,2024-08-10,login,20.96
100618,2024-06-09,watch,93.63
101200,2023-12-08,login,44.45
102470,2023-08-09,login,93.31
102165,2024-09-18,login,45.02
101719,2024-07-30,purchase,57.73
103537,2024-09-26,share,64.39
100250,2025-03-08,purchase,12.73
