customer_id,signup_date,age,gender,country,plan_type,monthly_fee
101640,2023-05-28,36,Female,India,Standard,499
101641,2022-11-09,50,Female,Australia,Basic,299
101642,2023-07-30,18,Male,USA,Premium,499
101643,2024-06-04,62,Female,UK,Standard,499
101644,2025-02-18,20,Female,India,Standard,499
101645,2025-02-04,59,Female,Australia,Premium,499
101646,2023-11-18,38,Female,USA,Basic,299
101647,2022-06-14,52,Male,USA,Standard,499
101648,2022-11-01,58,Male,USA,Basic,499
101649,2022-06-05,57,Female,Canada,Standard,499
101650,2023-09-12,20,Female,USA,Basic,999
101651,2024-08-14,42,Female,Australia,Premium,299
101652,2022-11-30,62,Male,UK,Basic,499
101653,2024-08-26,55,Female,Australia,Standard,499
101654,2023-05-26,62,Female,USA,Premium,499
101655,2024-11-09,37,Male,UK,Premium,499
101656,2022-10-09,69,Male,India,Standard,299
101657,2024-03-07,61,Male,India,Standard,499
101658,2024-10-21,62,Female,Australia,Basic,299
101659,2022-04-29,51,Male,UK,Basic,499
101660,2024-11-24,38,Male,Australia,Standard,499
101661,2022-07-17,65,Female,UK,Basic,299
101662,2023-04-30,40,Male,UK,Basic,499
101663,2024-12-18,23,Female,Australia,Basic,299
101664,2024-04-16,68,Female,UK,Standard,499
101665,2025-03-30,30,Male,USA,Standard,499
101666,2024-10-05,66,Female,UK,Basic,499
101667,2023-11-22,40,Male,UK,Basic,999
101668,2024-11-01,26,Male,Australia,Standard,499
101669,2023-05-05,34,Male,India,Standard,299
101670,2022-10-03,19,Female,Canada,Standard,999
101671,2023-11-24,36,Male,UK,Premium,299
101672,2022-08-30,36,Female,Canada,Basic,499
101673,2022-05-06,24,Female,UK,Basic,999
101674,2022-08-05,59,Female,Australia,Basic,499
101675,2024-11-28,59,Male,Australia,Standard,299
101676,2023-05-10,37,Female,UK,Standard,299
101677,2023-03-03,26,Female,Australia,Basic,299
101678,2024-07-07,34,Male,Australia,Standard,299
101679,2022-05-31,44,Male,UK,Standard,299
101680,2023-01-19,64,Female,India,Premium,499
101681,2022-11-04,19,Female,UK,Standard,299
101682,2024-01-16,53,Male,India,Standard,999
101683,2024-06-10,36,Female,Australia,Standard,999
101684,2023-01-10,34,Female,India,Premium,999
101685,2024-10-28,22,Female,Australia,Premium,299
101686,2022-05-09,56,Female,India,Standard,499
101687,2024-10-11,35,Male,India,Standard,299
101688,2023-10-31,24,Female,UK,Standard,299
101689,2023-06-01,34,Male,India,Standard,499
101690,2022-03-27,56,Female,Australia,Standard,999
101691,2025-04-13,53,Male,UK,Basic,299
101692,2022-11-07,57,Female,India,Premium,299
101693,2025-02-16,62,Male,UK,Standard,299
101694,2023-03-03,21,Female,Canada,Premium,499
101695,2022-04-24,55,Male,UK,Standard,999
101696,2025-03-14,42,Female,Canada,Standard,299
101697,2022-10-30,22,Female,Canada,Basic,299
101698,2024-01-14,47,Male,UK,Standard,999
101699,2023-08-11,29,Male,Australia,Standard,299
101700,2024-09-13,21,Male,Australia,Basic,499
101701,2022-12-11,41,Male,Australia,Premium,299
101702,2024-03-24,46,Male,USA,Basic,499
101703,2024-03-11,26,Female,Canada,Standard,499
101704,2024-10-21,21,Male,UK,Basic,499
101705,2025-03-16,68,Male,Australia,Premium,299
101706,2024-12-12,41,Female,Australia,Basic,299
101707,2024-12-28,31,Male,UK,Standard,299
101708,2022-12-27,22,Male,Canada,Basic,499
101709,2024-10-06,35,Male,UK,Standard,999
101710,2023-12-05,59,Female,USA,Premium,999
101711,2023-07-29,36,Male,USA,Basic,299
101712,2025-03-30,29,Female,UK,Standard,999
101713,2025-01-17,35,Female,Canada,Basic,299
101714,2023-11-19,34,Male,Australia,Standard,499
101715,2024-02-20,47,Female,USA,Standard,499
101716,2023-08-08,41,Male,USA,Standard,299
101717,2023-08-12,28,Male,Canada,Standard,299
101718,2025-03-28,52,Male,USA,Standard,299
101719,2023-05-04,40,Male,USA,Basic,499
101720,2024-08-28,34,Male,Canada,Standard,499
101721,2025-01-30,18,Female,UK,Basic,499
101722,2023-05-09,32,Female,Australia,Standard,999
101723,2022-01-19,49,Female,Australia,Premium,499
101724,2023-02-01,26,Female,USA,Basic,499
101725,2024-09-27,32,Male,Australia,Basic,499
101726,2024-04-30,45,Male,UK,Basic,299
101727,2024-04-01,41,Female,USA,Premium,299
101728,2023-03-31,52,Male,Australia,Premium,499
101729,2023-12-26,39,Female,India,Basic,499
101730,2024-12-24,44,Female,India,Standard,999
101731,2025-01-04,36,Female,India,Basic,299
101732,2023-12-12,62,Female,India,Standard,299
101733,2022-05-23,29,Male,India,Standard,299
101734,2024-07-05,37,Male,USA,Standard,299
101735,2024-04-07,18,Female,Canada,Premium,499
101736,2023-08-28,38,Female,Canada,Standard,999
101737,2022-11-01,66,Female,USA,Basic,499
101738,2024-01-06,62,Female,USA,Standard,499
101739,2022-10-18,18,Female,UK,Standard,499
101740,2022-04-12,27,Male,Canada,Premium,299
101741,2024-05-16,64,Female,India,Basic,999
101742,2024-08-25,49,Female,USA,Standard,499
101743,2024-08-31,56,Male,India,Standard,299
101744,2024-04-21,39,Male,Canada,Standard,499
101745,2024-08-19,35,Male,Australia,Basic,499
101746,2024-07-30,65,Male,Australia,Premium,299
101747,2024-10-23,63,Male,USA,Basic,299
101748,2022-03-26,49,Male,UK,Basic,299
101749,2022-11-24,44,Male,India,Premium,299
101750,2024-03-26,45,Male,USA,Basic,299
101751,2023-03-30,35,Male,UK,Basic,499
101752,2023-09-21,56,Female,India,Standard,499
101753,2025-03-23,66,Male,Canada,Basic,499
101754,2023-10-27,46,Female,Australia,Premium,999
101755,2022-01-12,35,Female,UK,Standard,499
101756,2025-03-02,61,Female,India,Standard,499
101757,2022-10-31,25,Female,USA,Basic,999
101758,2024-09-01,48,Female,India,Basic,499
101759,2024-02-22,51,Female,USA,Standard,299
101760,2022-02-12,24,Female,Australia,Standard,299
101761,2024-08-01,53,Female,Australia,Standard,499
101762,2022-12-09,35,Male,India,Basic,499
101763,2023-05-13,55,Female,India,Standard,999
101764,2022-12-30,26,Female,USA,Basic,499
101765,2024-06-09,26,Female,USA,Standard,999
101766,2023-03-03,63,Female,UK,Standard,299
101767,2024-10-01,25,Male,UK,Basic,499
101768,2022-01-21,68,Female,UK,Standard,999
101769,2023-02-11,52,Male,India,Basic,299
101770,2023-09-11,35,Male,UK,Standard,299
101771,2024-10-11,22,Female,India,Standard,299
101772,2022-12-02,31,Female,Australia,Basic,499
101773,2025-02-14,45,Male,Canada,Premium,299
101774,2025-02-21,47,Female,Australia,Standard,499
101775,2023-02-03,21,Female,India,Premium,299
101776,2024-03-03,56,Male,India,Basic,499
101777,2023-12-16,37,Male,Canada,Premium,999
101778,2022-02-20,42,Female,USA,Basic,299
101779,2022-11-20,45,Female,USA,Standard,299
101780,2024-02-28,29,Female,USA,Premium,499
101781,2022-05-21,19,Male,UK,Basic,499
101782,2023-04-15,60,Female,USA,Basic,299
101783,2024-02-26,31,Male,UK,Standard,499
101784,2024-08-21,39,Male,UK,Standard,999
101785,2024-10-04,48,Female,USA,Standard,299
101786,2023-01-08,40,Male,USA,Basic,299
101787,2023-05-09,65,Female,Canada,Standard,499
101788,2024-01-21,37,Female,Canada,Basic,499
101789,2025-03-25,55,Male,UK,Premium,299
101790,2022-10-18,21,Female,Canada,Standard,499
101791,2025-03-13,32,Male,UK,Standard,999
101792,2022-04-16,41,Male,India,Basic,299
101793,2023-11-01,42,Female,UK,Premium,499
101794,2022-01-02,18,Female,UK,Standard,299
101795,2023-08-12,24,Female,Canada,Premium,499
101796,2023-10-06,48,Female,India,Basic,499
101797,2022-03-31,29,Male,Australia,Standard,499
101798,2022-12-16,59,Male,Australia,Standard,499
101799,2025-02-05,22,Male,Australia,Basic,299
101800,2024-11-28,61,Female,India,Standard,499
101801,2024-06-27,67,Male,USA,Basic,499
101802,2022-06-08,59,Male,India,Basic,299
101803,2024-08-16,55,Female,Canada,Basic,999
101804,2022-11-08,29,Female,UK,Standard,299
101805,2023-03-21,56,Female,UK,Standard,499
101806,2022-10-25,35,Male,Canada,Standard,299
101807,2024-08-09,19,Female,Canada,Basic,499
101808,2022-02-05,27,Male,UK,Standard,299
101809,2025-01-12,32,Male,USA,Premium,299
101810,2025-04-10,47,Male,USA,Basic,299
101811,2023-07-13,61,Male,USA,Basic,499
101812,2024-06-09,34,Male,Canada,Standard,499
101813,2022-05-21,21,Female,UK,Standard,499
101814,2024-06-05,24,Male,UK,Standard,999
101815,2025-02-15,58,Female,UK,Standard,999
101816,2023-12-27,48,Male,India,Basic,499
101817,2024-11-15,68,Male,India,Premium,499
101818,2023-06-05,56,Female,Australia,Standard,299
101819,2022-01-10,51,Male,India,Basic,999
101820,2024-09-10,23,Male,USA,Basic,999
101821,2023-01-13,67,Female,USA,Standard,299
101822,2023-11-13,55,Female,USA,Standard,499
101823,2023-08-07,62,Male,USA,Standard,999
101824,2022-06-01,68,Male,Australia,Premium,299
101825,2023-12-21,51,Male,USA,Basic,299
101826,2024-12-08,61,Female,Canada,Premium,299
101827,2025-03-23,32,Male,Canada,Standard,299
101828,2024-05-08,31,Female,Canada,Standard,299
101829,2022-02-19,23,Female,India,Premium,299
101830,2023-10-26,67,Male,UK,Standard,299
101831,2023-06-15,54,Female,Australia,Basic,999
101832,2024-12-19,67,Male,Canada,Premium,299
101833,2025-04-05,49,Male,Canada,Standard,499
101834,2024-05-06,20,Female,USA,Standard,299
101835,2022-05-26,20,Female,Canada,Premium,299
101836,2024-07-03,39,Female,USA,Standard,999
101837,2024-09-19,39,Female,USA,Standard,999
101838,2022-08-30,27,Female,UK,Standard,499
101839,2023-08-04,68,Female,India,Standard,499
101840,2023-11-18,20,Male,USA,Basic,499
101841,2023-04-28,29,Male,USA,Standard,299
101842,2025-02-05,46,Male,UK,Basic,299
101843,2023-11-04,65,Female,USA,Standard,499
101844,2023-09-23,34,Female,Australia,Premium,999
101845,2023-10-23,24,Female,India,Basic,299
101846,2023-10-24,30,Male,Australia,Basic,499
101847,2024-03-15,19,Male,Canada,Basic,299
101848,2023-02-23,21,Female,India,Standard,299
101849,2024-09-14,27,Female,Canada,Premium,499
101850,2025-03-29,56,Female,USA,Standard,299
101851,2023-10-12,41,Female,UK,Basic,999
101852,2024-08-26,34,Male,Australia,Standard,499
101853,2023-08-13,69,Male,Canada,Standard,299
101854,2025-01-05,23,Male,USA,Basic,499
101855,2023-05-24,36,Female,Australia,Standard,499
101856,2023-03-17,22,Male,Australia,Basic,299
101857,2024-07-09,49,Female,Canada,Standard,499
101858,2024-02-09,27,Female,USA,Basic,499
101859,2022-09-20,26,Female,UK,Basic,299
101860,2023-09-29,44,Male,Canada,Premium,999
101861,2025-04-05,30,Male,Australia,Standard,299
101862,2023-04-04,36,Female,Australia,Basic,299
101863,2024-09-25,38,Male,India,Premium,499
101864,2023-12-01,41,Female,USA,Standard,299
101865,2022-10-29,55,Female,India,Basic,499
101866,2025-01-30,21,Female,UK,Standard,499
101867,2023-07-08,41,Male,Canada,Premium,299
101868,2022-10-15,52,Male,Australia,Standard,999
101869,2025-04-05,20,Female,USA,Basic,499
101870,2023-09-13,21,Male,Australia,Standard,499
101871,2024-10-02,54,Male,India,Standard,299
101872,2022-02-05,57,Male,India,Premium,299
101873,2024-01-14,65,Male,Canada,Basic,499
101874,2022-12-19,52,Female,USA,Standard,999
101875,2022-03-14,48,Male,USA,Basic,299
101876,2023-10-10,61,Female,Canada,Standard,499
101877,2024-12-29,42,Female,India,Premium,499
101878,2023-03-01,57,Male,India,Basic,299
101879,2024-09-25,30,Female,India,Basic,499
101880,2023-12-09,21,Female,Australia,Standard,299
101881,2023-07-15,63,Male,UK,Standard,299
101882,2024-04-07,31,Female,India,Basic,299
101883,2024-08-13,30,Female,UK,Standard,299
101884,2023-06-01,44,Male,UK,Premium,299
101885,2023-03-04,23,Male,USA,Standard,999
101886,2022-06-09,34,Male,Canada,Standard,499
101887,2022-05-29,53,Male,Australia,Basic,299
101888,2024-02-15,57,Male,UK,Premium,499
101889,2022-03-08,66,Female,Australia,Basic,499
101890,2024-10-10,52,Female,USA,Basic,299
101891,2023-01-16,34,Male,India,Basic,299
101892,2022-02-27,58,Male,UK,Standard,299
101893,2022-12-08,19,Female,Canada,Premium,299
101894,2025-02-27,30,Male,USA,Basic,999
101895,2023-12-28,69,Male,Australia,Premium,499
101896,2025-04-10,19,Female,India,Premium,999
101897,2024-02-09,69,Female,Australia,Standard,499
101898,2023-09-06,45,Female,Canada,Standard,299
101899,2022-12-20,60,Male,UK,Basic,999
101900,2022-04-26,43,Female,Canada,Basic,299
101901,2023-10-24,39,Male,Australia,Premium,299
101902,2023-03-29,64,Female,Australia,Standard,499
101903,2022-10-14,60,Male,Canada,Basic,299
101904,2024-10-13,20,Male,Canada,Standard,299
101905,2022-11-07,52,Male,Canada,Premium,499
101906,2022-07-27,29,Female,India,Standard,999
101907,2023-09-10,41,Female,Australia,Basic,299
101908,2023-03-22,22,Female,USA,Standard,299
101909,2023-11-01,37,Male,India,Standard,499
101910,2023-09-25,56,Female,India,Basic,499
101911,2022-02-24,56,Female,India,Basic,299
101912,2024-06-30,30,Male,USA,Standard,999
101913,2024-11-01,58,Male,Canada,Standard,499
101914,2023-10-19,62,Female,Australia,Basic,499
101915,2024-09-06,29,Female,UK,Basic,999
101916,2023-05-30,30,Female,UK,Basic,999
101917,2022-08-25,27,Male,Australia,Basic,299
101918,2022-12-14,50,Female,USA,Basic,299
101919,2023-09-19,57,Male,UK,Standard,499
101920,2025-02-01,33,Male,India,Standard,999
101921,2023-09-22,62,Female,UK,Standard,499
101922,2022-12-30,52,Female,Australia,Standard,499
101923,2022-11-17,20,Male,India,Basic,499
101924,2022-10-13,22,Male,UK,Standard,299
101925,2022-05-29,43,Female,Australia,Basic,999
101926,2025-01-12,28,Female,USA,Basic,499
101927,2023-02-10,24,Female,Australia,Basic,999
101928,2024-09-04,27,Male,USA,Premium,499
101929,2023-04-01,59,Male,India,Basic,999
101930,2024-03-10,69,Female,Australia,Premium,299
101931,2025-03-30,51,Male,Canada,Basic,499
101932,2024-10-09,20,Male,Canada,Standard,999
101933,2024-02-23,25,Female,Canada,Standard,499
101934,2023-04-05,48,Male,Canada,Basic,499
101935,2024-01-08,28,Female,Canada,Basic,299
101936,2023-05-24,62,Female,USA,Premium,499
101937,2023-04-26,24,Male,Australia,Standard,999
101938,2022-04-24,62,Male,India,Basic,299
101939,2024-01-19,19,Female,Canada,Basic,499
101940,2022-12-27,23,Male,Canada,Premium,499
101941,2022-12-07,58,Female,India,Premium,299
101942,2024-02-09,49,Male,India,Standard,299
101943,2024-01-31,37,Male,Canada,Basic,499
101944,2024-08-26,51,Male,USA,Premium,299
101945,2023-03-25,67,Female,India,Basic,999
101946,2024-04-14,33,Male,Australia,Standard,499
101947,2022-11-07,42,Female,Australia,Standard,299
101948,2022-09-19,29,Female,USA,Basic,299
101949,2023-02-10,24,Female,UK,Standard,499
101950,2022-05-23,56,Male,USA,Premium,499
101951,2022-12-08,34,Female,Canada,Standard,299
101952,2025-01-29,62,Female,UK,Basic,499
101953,2022-09-01,28,Male,Canada,Basic,999
101954,2023-05-05,23,Female,Australia,Basic,299
101955,2022-01-12,40,Female,India,Basic,299
101956,2023-07-15,44,Male,Canada,Standard,999
101957,2022-02-11,63,Female,Australia,Standard,299
101958,2023-11-09,23,Male,USA,Basic,999
101959,2023-08-17,55,Female,Canada,Basic,299
101960,2025-03-27,19,Female,Australia,Basic,299
101961,2022-05-14,39,Male,India,Standard,299
101962,2024-12-26,37,Female,Canada,Standard,299
101963,2024-10-27,42,Female,Australia,Standard,299
101964,2024-08-05,32,Female,Canada,Standard,299
101965,2022-03-14,66,Male,India,Standard,299
101966,2023-02-03,46,Male,Canada,Standard,299
101967,2023-08-01,25,Male,Canada,Basic,499
101968,2024-05-08,54,Male,Australia,Standard,999
101969,2022-05-10,66,Male,UK,Basic,999
101970,2024-07-19,69,Female,Canada,Basic,499
101971,2022-09-23,50,Male,UK,Premium,999
101972,2024-03-03,39,Male,USA,Basic,299
101973,2022-09-10,67,Male,Canada,Standard,299
101974,2024-04-01,64,Female,UK,Standard,299
101975,2022-06-13,22,Female,USA,Basic,499
101976,2022-04-05,56,Male,Australia,Basic,999
101977,2024-04-12,35,Female,Canada,Standard,499
101978,2025-02-07,55,Female,Australia,Basic,299
101979,2022-12-02,54,Female,USA,Basic,499
101980,2024-04-01,47,Female,Australia,Premium,299
101981,2022-08-26,68,Male,Australia,Standard,499
101982,2023-01-16,48,Male,India,Basic,499
101983,2024-06-17,27,Female,USA,Basic,299
101984,2023-04-28,32,Female,Australia,Standard,299
101985,2024-06-20,59,Female,UK,Basic,499
101986,2024-11-14,65,Female,USA,Basic,499
101987,2025-02-14,61,Male,India,Standard,299
101988,2023-04-27,35,Female,Canada,Basic,499
101989,2024-07-05,40,Male,Australia,Standard,999
101990,2024-09-20,50,Female,UK,Standard,299
101991,2024-08-21,33,Male,India,Basic,299
101992,2023-06-21,55,Female,USA,Basic,499
101993,2025-01-07,52,Male,Australia,Standard,499
101994,2025-04-11,51,Male,India,Standard,299
101995,2024-11-01,45,Male,India,Basic,299
101996,2022-05-08,19,Female,UK,Basic,299
101997,2022-04-02,47,Male,Canada,Premium,499
101998,2023-06-27,30,Female,Canada,Basic,299
101999,2024-04-25,58,Male,Canada,Premium,499
102000,2024-09-15,33,Male,USA,Basic,999
102001,2023-03-23,22,Female,India,Basic,999
102002,2023-01-25,45,Male,USA,Standard,499
102003,2023-11-03,56,Female,India,Basic,499
102004,2022-02-12,62,Female,UK,Basic,999
102005,2022-09-11,37,Female,UK,Basic,999
102006,2025-02-27,41,Female,USA,Premium,999
102007,2024-12-19,44,Male,USA,Basic,299
102008,2023-10-25,47,Male,UK,Standard,299
102009,2023-04-12,62,Female,Australia,Standard,999
102010,2022-10-14,44,Male,Canada,Standard,999
102011,2024-10-07,43,Male,Canada,Standard,499
102012,2024-02-17,24,Female,UK,Basic,999
102013,2022-12-11,59,Male,Canada,Basic,499
102014,2023-10-04,64,Female,Australia,Basic,499
102015,2023-01-17,55,Male,Australia,Basic,299
102016,2023-11-21,22,Male,India,Basic,499
102017,2024-12-15,40,Female,USA,Basic,499
102018,2023-04-02,45,Male,Canada,Premium,999
102019,2024-09-09,51,Male,Australia,Premium,499
102020,2022-03-24,32,Female,USA,Basic,999
102021,2025-01-27,49,Male,USA,Basic,999
102022,2022-05-29,43,Female,India,Basic,299
102023,2025-03-25,65,Male,USA,Basic,299
102024,2022-07-09,48,Female,USA,Basic,499
102025,2024-06-01,36,Female,UK,Premium,299
102026,2022-09-20,26,Female,India,Basic,499
102027,2025-01-08,46,Female,India,Basic,299
102028,2023-02-04,68,Female,Canada,Basic,299
102029,2024-02-03,56,Male,USA,Premium,299
102030,2023-09-01,21,Male,Canada,Premium,299
102031,2024-02-24,20,Female,Australia,Standard,299
102032,2022-04-11,46,Male,USA,Standard,999
102033,2024-03-30,69,Female,Australia,Basic,299
102034,2024-03-30,28,Male,UK,Basic,999
102035,2023-02-24,50,Male,USA,Standard,999
102036,2022-05-04,55,Female,Canada,Standard,999
102037,2023-02-26,28,Female,Canada,Basic,499
102038,2024-12-22,44,Male,USA,Basic,499
102039,2024-02-07,50,Male,Canada,Standard,299
102040,2023-04-28,38,Female,USA,Basic,299
102041,2023-06-03,56,Male,India,Standard,999
102042,2022-06-04,48,Male,Canada,Basic,299
102043,2022-04-02,55,Female,USA,Basic,999
102044,2024-09-08,63,Male,USA,Standard,499
102045,2023-03-31,19,Female,Canada,Premium,499
102046,2023-08-21,44,Female,India,Basic,299
102047,2023-05-25,53,Female,Canada,Basic,499
102048,2023-01-21,28,Male,USA,Basic,499
102049,2023-02-09,64,Male,India,Standard,499
102050,2022-09-03,35,Female,Australia,Premium,499
102051,2024-01-12,18,Female,UK,Basic,299
102052,2023-10-23,52,Male,Canada,Basic,299
102053,2023-10-12,52,Male,USA,Premium,299
102054,2024-06-19,48,Male,India,Standard,299
102055,2022-03-06,45,Female,India,Standard,299
102056,2024-11-02,56,Female,Australia,Basic,299
102057,2022-08-01,18,Male,Canada,Basic,499
102058,2022-08-30,42,Male,India,Standard,499
102059,2023-05-08,60,Male,Australia,Standard,299
102060,2022-12-04,55,Female,USA,Standard,499
102061,2022-06-22,37,Female,Australia,Basic,499
102062,2023-11-03,20,Male,Canada,Standard,499
102063,2022-06-13,68,Male,Australia,Premium,499
102064,2023-04-10,19,Female,India,Premium,299
102065,2024-09-21,35,Female,India,Basic,299
102066,2023-05-12,61,Male,UK,Standard,299
102067,2023-12-01,27,Male,Australia,Standard,299
102068,2023-01-30,22,Male,USA,Premium,499
102069,2023-12-04,26,Female,Canada,Standard,999
102070,2022-11-04,19,Male,UK,Premium,299
102071,2022-07-02,51,Female,Australia,Premium,499
102072,2023-09-21,55,Female,USA,Basic,999
102073,2023-05-25,48,Male,UK,Standard,299
