ticket_id,customer_id,ticket_date,ticket_category,resolution_time_hrs,satisfaction_score
2802,103722,2023-11-17,Account,0.43,5
2803,101268,2024-06-15,Account,1.33,3
2804,102620,2024-10-06,Billing,14.94,2
2805,103761,2024-01-27,Billing,31.21,4
2806,104553,2024-10-01,Technical,4.98,3
2807,103604,2025-04-28,Technical,14.58,2
2808,100417,2024-07-03,Technical,6.91,4
2809,104879,2024-06-10,Refund,9.28,3
2810,100385,2023-11-13,Refund,17.26,1
2811,102228,2023-09-18,Refund,19.39,3
2812,103184,2023-06-12,Billing,2.96,5
2813,101374,2024-05-16,Technical,3.06,3
2814,101797,2024-08-10,Account,13.62,3
2815,101953,2025-02-18,Billing,1.0,4
2816,102723,2024-03-12,Billing,60.63,1
2817,104211,2025-03-20,Technical,3.72,1
2818,100631,2024-07-13,Technical,17.32,4
2819,101960,2024-02-13,Refund,2.71,1
2820,103111,2023-10-18,Refund,10.57,2
2821,102256,2023-08-20,Refund,0.82,2
2822,100942,2024-01-14,Technical,43.93,2
2823,101499,2023-04-30,Technical,2.22,4
2824,104507,2024-08-19,Technical,1.83,5
2825,102911,2023-10-20,Account,20.58,1
2826,104034,2023-02-19,Billing,12.84,3
2827,101599,2024-09-14,Refund,7.67,3
2828,104110,2024-03-03,Billing,19.24,2
2829,101739,2023-04-04,Billing,5.01,4
2830,101830,2025-02-21,Technical,5.06,5
2831,102531,2023-03-07,Billing,0.61,1
2832,104098,2024-09-21,Account,0.9,2
2833,100707,2024-04-05,Account,24.18,2
2834,104409,2023-04-05,Refund,28.11,4
2835,104245,2024-08-22,Billing,2.9,3
2836,101938,2025-04-25,Refund,10.01,4
2837,100141,2023-01-07,Technical,8.0,1
2838,103470,2023-04-29,Refund,6.7,3
2839,103431,2023-07-08,Account,2.21,4
2840,102809,2024-05-12,Account,0.52,1
2841,101613,2024-12-18,Refund,7.68,3
2842,100781,2025-02-18,Refund,7.88,3
2843,104213,2023-07-18,Technical,26.58,5
2844,101380,2025-05-12,Technical,39.56,5
2845,103473,2023-11-08,Technical,3.8,2
2846,102188,2024-08-05,Billing,6.13,1
2847,101656,2024-08-17,Billing,6.65,1
2848,102654,2024-08-08,Technical,4.75,3
2849,103946,2023-02-24,Technical,3.09,4
2850,100816,2025-01-07,Refund,3.7,5
2851,100806,2023-02-24,Refund,4.38,5
2852,102239,2023-03-09,Billing,12.05,3
2853,102819,2024-01-10,Account,26.88,4
2854,102861,2025-02-04,Account,0.11,1
2855,103798,2024-06-29,Billing,26.85,5
2856,102385,2023-05-04,Account,45.91,3
2857,102893,2024-11-25,Account,8.61,3
2858,102469,2023-06-18,Account,17.66,1
2859,103082,2024-05-20,Technical,9.27,5
2860,104348,2023-01-22,Refund,2.47,4
2861,103972,2023-04-19,Technical,3.05,1
2862,100461,2025-05-23,Billing,8.86,3
2863,100129,2025-03-01,Refund,4.61,5
2864,101436,2023-03-17,Refund,18.19,4
2865,103200,2023-09-11,Account,2.05,3
2866,100801,2023-09-27,Billing,6.16,5
2867,102944,2024-10-17,Billing,6.66,2
2868,104408,2024-11-04,Refund,0.89,4
2869,102541,2023-11-19,Account,0.14,2
2870,104085,2025-02-06,Account,11.51,4
2871,102869,2023-10-11,Refund,31.42,4
2872,101095,2024-01-15,Billing,15.22,2
2873,102168,2023-01-09,Technical,33.81,5
2874,103200,2024-06-12,Refund,15.47,2
2875,102326,2023-04-21,Technical,10.18,5
2876,102387,2023-06-11,Billing,33.54,4
2877,101688,2023-06-09,Refund,9.14,3
2878,100924,2024-11-12,Technical,16.88,1
2879,100672,2023-02-19,Account,8.81,2
2880,102873,2024-04-25,Technical,13.38,5
2881,101169,2023-02-17,Technical,4.79,3
2882,101002,2023-11-25,Account,3.6,5
2883,103874,2023-07-31,Technical,3.09,2
2884,102732,2024-07-21,Account,0.97,1
2885,102371,2023-09-05,Account,28.3,3
2886,101691,2024-08-02,Billing,5.56,1
2887,101613,2023-11-05,Account,25.76,5
2888,101612,2024-10-20,Technical,13.51,3
2889,104894,2023-03-31,Account,4.19,3
2890,104889,2023-02-21,Technical,1.86,3
2891,103546,2023-04-06,Billing,3.29,1
2892,101799,2025-05-18,Technical,12.36,4
2893,102070,2023-11-03,Technical,20.81,2
2894,103854,2024-05-01,Account,28.39,1
2895,103980,2025-05-16,Refund,12.55,2
2896,103280,2024-01-11,Technical,0.95,2
2897,104225,2023-04-17,Refund,3.77,4
2898,103147,2024-12-25,Technical,9.19,1
2899,102577,2024-05-21,Technical,2.65,5
2900,100404,2025-03-05,Billing,3.12,2
2901,101397,2024-06-26,Refund,4.54,2
2902,102396,2025-06-08,Technical,0.93,3
2903,100322,2024-03-28,Technical,41.65,3
2904,101167,2023-06-27,Billing,0.15,3
2905,104481,2023-09-12,Refund,21.54,1
2906,104949,2025-05-09,Refund,13.68,5
2907,101884,2023-05-04,Account,24.32,2
2908,101744,2023-05-24,Billing,14.44,2
2909,102258,2024-11-20,Account,10.57,5
2910,102701,2024-11-02,Technical,12.92,5
2911,103615,2023-05-13,Account,4.34,5
2912,102969,2024-05-15,Account,9.28,4
2913,103891,2024-09-10,Refund,27.9,1
2914,103678,2025-01-09,Technical,32.58,3
2915,101476,2024-10-13,Account,1.83,2
2916,104596,2024-01-09,Account,3.05,4
2917,104905,2024-04-04,Billing,3.91,4
2918,101431,2024-12-01,Billing,10.33,4
2919,101862,2023-09-30,Technical,25.98,5
2920,102883,2025-03-16,Account,17.7,4
2921,100108,2023-10-22,Technical,13.81,2
2922,102789,2024-02-27,Account,2.14,1
2923,104261,2024-12-13,Billing,3.58,4
2924,103185,2024-09-19,Billing,0.01,3
2925,103658,2024-01-26,Refund,3.22,1
2926,103605,2025-06-13,Technical,10.13,3
2927,100573,2023-08-31,Refund,6.18,2
2928,104198,2024-03-11,Account,0.52,2
2929,102096,2024-01-22,Account,10.4,1
2930,103438,2025-02-05,Refund,17.47,5
2931,104306,2024-10-23,Technical,14.67,3
2932,100487,2023-05-09,Refund,8.48,2
2933,103583,2025-03-02,Refund,7.29,4
2934,104869,2024-04-06,Billing,45.53,3
2935,104468,2023-09-14,Technical,5.73,1
2936,103931,2024-04-08,Refund,6.23,2
2937,102423,2024-09-06,Billing,4.95,1
2938,104791,2025-03-06,Billing,5.97,2
2939,104531,2024-07-21,Refund,11.35,2
2940,100869,2024-12-25,Technical,3.8,1
2941,103013,2023-01-03,Account,11.33,2
2942,102064,2023-08-07,Technical,0.31,1
2943,101068,2024-08-23,Account,17.59,3
2944,100302,2023-02-21,Refund,10.91,3
2945,104006,2025-05-25,Billing,7.1,5
2946,104701,2023-05-09,Technical,18.99,5
2947,101807,2025-02-19,Technical,25.34,5
2948,100216,2025-04-02,Refund,8.91,4
2949,101488,2023-03-16,Billing,21.45,2
2950,104538,2025-06-02,Account,1.42,4
2951,100823,2024-12-04,Account,39.6,2
2952,100598,2024-09-23,Refund,8.59,5
2953,104680,2023-11-01,Refund,8.38,2
2954,104516,2023-02-05,Technical,4.68,4
2955,104852,2025-03-08,Account,52.05,4
2956,103406,2024-10-04,Account,10.94,1
2957,102017,2024-04-28,Technical,13.15,5
2958,100620,2025-01-31,Refund,14.09,3
2959,102200,2024-08-24,Refund,59.77,5
2960,103464,2023-10-04,Technical,4.9,2
2961,104705,2024-01-30,Account,11.42,3
2962,104082,2024-02-23,Billing,29.71,3
2963,103967,2023-09-17,Account,18.38,4
2964,101241,2024-06-16,Technical,8.06,3
2965,102730,2023-05-10,Account,36.41,2
2966,102891,2025-03-28,Technical,6.51,4
2967,102313,2023-08-21,Account,12.54,1
2968,102522,2024-09-27,Billing,58.83,4
2969,102368,2023-07-12,Technical,36.6,3
2970,102839,2023-06-27,Technical,3.12,3
2971,101207,2023-05-15,Billing,0.23,3
2972,101603,2024-11-30,Account,2.12,5
2973,100154,2024-12-01,Account,1.41,2
2974,104931,2023-02-26,Billing,5.75,2
2975,104052,2025-05-04,Refund,0.54,3
2976,101986,2023-09-01,Refund,0.13,1
2977,103782,2025-02-06,Refund,37.72,4
2978,103916,2023-06-13,Technical,4.59,2
2979,103655,2023-12-24,Refund,0.1,5
2980,102513,2024-04-24,Refund,5.99,1
2981,102779,2023-09-04,Technical,0.65,3
2982,104560,2025-02-10,Technical,43.28,1
2983,103818,2024-10-11,Account,4.0,3
2984,102940,2024-12-08,Billing,7.17,1
2985,104826,2025-04-26,Account,8.7,2
2986,104317,2025-02-12,Technical,8.71,4
2987,103098,2024-07-07,Refund,7.68,1
2988,103218,2023-10-06,Technical,10.47,2
2989,101298,2023-08-25,Billing,14.07,3
2990,103896,2024-10-16,Account,17.76,1
2991,103246,2024-02-24,Billing,17.48,4
2992,103028,2023-06-16,Billing,6.05,3
2993,104539,2024-04-04,Technical,6.8,1
2994,104039,2023-09-02,Account,0.8,1
2995,102308,2023-10-27,Account,3.24,2
2996,102717,2025-05-19,Refund,8.55,3
2997,100695,2025-02-25,Refund,35.43,1
2998,101351,2024-12-21,Technical,73.44,2
2999,102531,2024-03-29,Refund,5.39,1
3000,102083,2023-06-15,Technical,24.68,2
3001,101315,2025-03-05,Billing,16.4,1
3002,104997,2024-01-02,Billing,9.81,1
3003,103023,2024-05-13,Account,4.9,3
3004,100923,2023-06-14,Billing,8.55,1
3005,102421,2023-09-06,Refund,3.02,2
3006,101727,2025-03-30,Refund,23.41,1
3007,100648,2023-01-02,Billing,21.83,5
3008,102379,2025-05-05,Account,10.97,1
3009,100369,2023-01-01,Billing,13.47,2
3010,104561,2023-01-31,Refund,8.53,1
3011,101308,2024-06-27,Technical,9.68,5
3012,100175,2024-11-24,Account,10.27,1
3013,104059,2023-04-26,Refund,21.07,1
3014,103723,2025-05-20,Account,51.08,4
3015,100609,2024-08-15,Billing,6.13,5
3016,101368,2024-12-05,Refund,24.67,5
3017,101815,2025-05-17,Account,16.6,5
3018,104651,2023-04-27,Technical,5.9,2
3019,102319,2023-10-26,Refund,9.65,3
3020,102662,2025-01-03,Technical,3.7,5
3021,104349,2025-03-31,Refund,5.12,5
3022,103521,2023-05-28,Billing,2.84,4
3023,100081,2024-04-07,Billing,4.6,2
3024,102903,2023-05-30,Technical,12.94,3
3025,103164,2025-01-01,Refund,2.94,1
3026,102537,2023-12-25,Account,20.12,5
3027,104959,2024-11-30,Refund,33.0,2
3028,102603,2023-11-21,Billing,7.82,4
3029,101955,2024-05-20,Billing,8.47,4
3030,104986,2025-03-31,Billing,5.7,1
3031,101124,2024-03-31,Technical,10.21,2
3032,102951,2024-06-09,Technical,1.89,5
3033,103089,2023-03-31,Account,0.58,4
3034,102988,2023-07-06,Account,0.61,4
3035,100490,2024-07-07,Account,31.19,1
3036,101563,2024-04-10,Refund,8.12,2
3037,104632,2025-02-11,Technical,31.8,2
3038,102793,2024-05-23,Refund,0.17,2
3039,102872,2023-10-31,Refund,3.36,3
3040,103267,2023-01-15,Account,0.54,2
3041,100445,2023-01-04,Technical,4.28,2
3042,104280,2023-03-20,Billing,2.09,1
3043,104573,2023-01-27,Billing,10.0,4
3044,100729,2025-02-24,Technical,23.68,1
3045,104716,2023-01-22,Billing,7.1,1
3046,103619,2025-06-04,Account,19.34,4
3047,103416,2025-04-28,Billing,37.36,5
3048,103802,2023-11-03,Billing,3.12,5
3049,103810,2025-04-13,Refund,6.55,1
3050,102851,2025-03-31,Refund,8.23,2
3051,100696,2023-12-04,Account,24.11,3
3052,103986,2025-05-29,Technical,11.99,4
3053,101267,2025-03-15,Refund,8.27,2
3054,103777,2024-05-08,Billing,0.89,2
3055,104857,2024-07-13,Account,31.86,4
3056,102812,2023-04-19,Billing,11.49,4
3057,103513,2024-10-17,Billing,19.86,4
3058,104994,2024-11-21,Account,26.3,5
3059,102247,2023-05-10,Account,0.66,2
3060,102753,2023-07-17,Account,34.42,1
3061,102938,2024-09-08,Account,2.16,5
3062,103624,2023-03-03,Account,4.9,4
3063,104234,2023-09-11,Account,5.63,5
3064,104964,2023-06-23,Billing,31.24,5
3065,104049,2025-01-07,Refund,33.85,5
3066,102596,2025-01-31,Refund,7.98,1
3067,103359,2023-05-31,Technical,4.62,5
3068,101284,2025-02-03,Account,0.64,5
3069,100673,2024-09-30,Billing,2.87,3
3070,103477,2023-09-05,Billing,46.11,5
3071,102796,2025-01-19,Technical,20.77,5
3072,100697,2024-08-04,Account,15.55,2
3073,102737,2023-12-12,Technical,3.13,4
3074,104604,2025-02-07,Account,9.66,5
3075,102798,2024-09-19,Refund,4.84,3
3076,103314,2023-04-18,Account,11.13,3
3077,104567,2025-05-05,Refund,9.21,1
3078,102044,2023-10-11,Billing,8.88,5
3079,104462,2023-10-02,Account,13.6,4
3080,103418,2024-07-02,Billing,15.04,4
3081,103344,2024-10-19,Technical,10.41,4
3082,100221,2023-11-27,Technical,1.96,1
3083,100631,2025-05-21,Refund,13.3,4
3084,103000,2023-05-05,Refund,16.22,5
3085,103239,2023-07-29,Technical,5.19,3
3086,104655,2023-12-05,Technical,14.82,4
3087,101514,2023-03-13,Refund,5.62,4
3088,104058,2024-01-03,Billing,14.97,3
3089,100921,2023-07-30,Refund,50.92,2
3090,102638,2024-03-04,Billing,2.35,1
3091,100786,2024-06-13,Billing,29.63,2
3092,104269,2023-05-13,Refund,3.59,5
3093,104832,2025-05-25,Technical,26.24,1
3094,104139,2024-12-23,Refund,25.47,4
3095,101090,2023-08-12,Technical,17.37,3
3096,103685,2023-11-12,Billing,10.35,5
3097,103241,2024-12-30,Account,18.14,4
3098,100724,2023-11-19,Billing,0.12,2
3099,100988,2025-03-31,Refund,6.69,5
3100,103225,2023-12-24,Billing,17.73,2
3101,102432,2025-03-02,Refund,8.1,3
3102,100714,2025-02-07,Refund,2.43,4
3103,100708,2024-01-12,Technical,16.97,2
3104,103211,2023-01-02,Account,1.96,1
3105,100901,2023-03-13,Account,4.86,3
3106,103398,2023-02-08,Refund,42.84,5
3107,104962,2023-03-22,Technical,9.85,1
3108,100727,2023-03-21,Billing,2.67,5
3109,102694,2023-11-19,Technical,23.36,4
3110,102478,2023-07-06,Technical,15.29,5
3111,104195,2023-06-11,Technical,2.77,3
3112,101736,2024-04-11,Technical,2.73,1
3113,103069,2023-12-31,Refund,4.93,3
3114,101573,2024-06-03,Technical,2.85,2
3115,104995,2025-03-20,Account,13.38,1
3116,101529,2024-07-10,Account,1.27,5
3117,100921,2025-04-30,Refund,3.74,1
3118,103842,2023-04-10,Account,12.01,3
3119,104661,2025-06-11,Refund,4.34,5
3120,101473,2024-07-06,Account,16.39,5
3121,103262,2024-06-14,Billing,14.06,3
3122,102252,2025-02-27,Technical,5.33,4
3123,102201,2024-10-15,Refund,4.38,3
3124,101659,2023-05-13,Billing,15.83,3
3125,100728,2024-03-05,Account,33.47,1
3126,103877,2024-01-06,Account,22.1,5
3127,103952,2023-12-02,Refund,11.18,3
3128,102805,2023-06-30,Technical,37.19,5
3129,102650,2024-06-04,Account,10.13,5
3130,102331,2024-08-23,Technical,13.18,4
3131,100459,2024-01-21,Billing,6.34,4
3132,100334,2023-04-06,Billing,18.71,3
3133,104024,2024-04-26,Technical,8.45,2
3134,100172,2023-05-19,Technical,10.16,3
3135,103045,2024-04-23,Technical,17.72,3
3136,101680,2023-01-03,Account,20.56,4
3137,102299,2024-06-22,Billing,2.09,3
3138,103534,2025-05-30,Refund,19.05,5
3139,102025,2023-12-23,Technical,6.97,3
3140,103252,2024-10-18,Refund,8.99,5
3141,103485,2024-06-24,Refund,18.43,1
3142,102958,2023-01-30,Technical,4.45,2
3143,102282,2024-01-08,Account,9.33,1
3144,102382,2023-09-28,Billing,6.24,2
3145,104331,2025-02-27,Billing,38.5,3
3146,103173,2024-10-24,Account,10.41,1
3147,102827,2024-01-24,Account,7.68,1
3148,102271,2023-03-11,Refund,17.35,1
3149,103265,2023-10-10,Technical,9.76,3
3150,101117,2024-08-24,Technical,19.44,5
3151,102342,2023-09-24,Technical,11.76,2
3152,102711,2024-02-20,Account,25.2,1
3153,101464,2024-12-21,Technical,9.34,3
3154,101362,2024-10-12,Billing,12.12,2
3155,100029,2023-10-31,Refund,16.67,3
3156,100616,2025-05-19,Billing,3.09,3
3157,101946,2024-07-26,Technical,1.26,1
3158,103312,2024-04-10,Technical,13.16,3
3159,104576,2023-04-14,Billing,0.78,4
3160,102816,2024-01-27,Refund,1.04,5
3161,102498,2025-04-02,Billing,0.76,5
3162,104890,2024-10-26,Account,2.1,4
3163,104624,2025-01-28,Account,21.64,3
3164,102214,2024-05-27,Billing,8.74,3
3165,104619,2024-10-14,Technical,7.93,5
3166,104385,2023-04-15,Billing,7.38,4
3167,103929,2025-01-10,Refund,9.83,5
3168,103557,2025-01-11,Account,0.39,3
3169,103123,2025-01-08,Technical,16.88,3
3170,103447,2024-06-28,Technical,7.69,1
3171,103185,2023-03-22,Billing,0.45,5
3172,104924,2023-07-12,Technical,33.2,3
3173,100271,2023-07-11,Billing,11.99,3
3174,104490,2023-08-08,Refund,2.11,3
3175,103480,2024-12-29,Account,2.4,1
3176,103430,2024-01-09,Technical,11.34,1
3177,103432,2025-02-04,Refund,2.17,4
3178,102659,2023-03-18,Account,0.24,2
3179,102589,2024-08-25,Refund,3.74,2
3180,102931,2023-12-13,Billing,0.2,3
3181,103448,2024-02-29,Refund,7.07,4
3182,104978,2025-02-17,Billing,8.62,4
3183,104683,2023-01-09,Account,7.06,5
3184,102774,2024-10-05,Account,2.26,1
3185,103334,2024-11-27,Billing,3.95,1
3186,104591,2023-09-23,Billing,12.4,4
3187,100985,2023-03-08,Billing,10.8,4
3188,102676,2023-09-29,Refund,3.13,2
3189,102431,2023-05-29,Refund,28.28,2
3190,101856,2024-11-01,Billing,3.17,5
3191,104147,2023-02-22,Refund,18.19,2
3192,102345,2024-10-27,Account,0.77,2
3193,104071,2024-04-12,Account,26.45,1
3194,104735,2024-07-17,Refund,5.26,2
3195,103659,2025-04-02,Account,0.65,2
3196,104008,2023-10-26,Account,13.22,3
3197,103211,2023-12-03,Account,3.0,2
3198,104934,2023-10-03,Billing,20.25,1
3199,102108,2024-05-18,Billing,1.26,1
3200,104407,2024-10-09,Billing,15.26,4
3201,103815,2025-04-29,Account,27.03,5
3202,101086,2023-08-14,Technical,7.13,3
3203,102923,2024-09-27,Refund,14.33,1
3204,103890,2023-07-16,Technical,3.38,3
3205,102075,2023-04-19,Billing,49.04,2
3206,103664,2024-06-15,Refund,31.4,4
3207,102297,2025-04-25,Billing,4.79,3
3208,102241,2025-03-13,Technical,4.03,2
3209,102077,2023-01-17,Technical,6.47,1
3210,104086,2025-06-17,Account,5.08,1
3211,103243,2024-11-13,Technical,2.26,3
3212,100402,2023-01-23,Billing,6.42,3
3213,100148,2023-04-28,Refund,12.04,3
3214,102011,2025-06-11,Technical,10.02,2
3215,101027,2024-07-13,Billing,0.32,1
3216,100048,2024-01-13,Account,3.78,4
3217,104177,2024-11-16,Billing,26.26,2
3218,100669,2023-05-01,Account,28.47,1
3219,101940,2024-06-04,Refund,4.4,1
3220,103841,2023-07-01,Account,35.48,1
3221,100918,2024-09-10,Refund,10.48,4
3222,102500,2024-07-26,Technical,6.5,1
3223,100172,2023-02-13,Billing,31.7,5
3224,102552,2023-01-26,Account,45.58,1
3225,101296,2023-12-18,Technical,3.54,5
3226,103741,2023-05-10,Account,14.41,4
3227,103025,2024-10-10,Refund,0.93,2
3228,104490,2024-06-06,Refund,21.74,4
3229,103853,2024-04-11,Account,13.22,3
3230,100672,2025-06-05,Account,14.8,1
3231,104400,2025-05-03,Billing,0.15,4
3232,100395,2023-02-05,Technical,0.31,4
3233,103605,2024-10-29,Technical,11.56,4
3234,102602,2025-05-30,Billing,0.61,4
3235,103001,2024-11-07,Technical,7.74,1
3236,101976,2023-12-02,Technical,1.33,3
3237,100033,2023-03-11,Technical,2.65,2
3238,103096,2023-10-15,Technical,0.63,5
3239,102382,2024-12-23,Technical,4.56,5
3240,100403,2023-08-26,Billing,2.42,5
3241,101048,2024-05-18,Billing,29.05,4
3242,101233,2024-03-07,Billing,5.54,2
3243,102556,2024-04-24,Billing,2.97,3
3244,100047,2024-11-27,Billing,15.26,1
3245,101127,2023-03-21,Technical,27.02,3
3246,101218,2023-02-07,Refund,22.86,3
3247,102474,2024-11-07,Account,14.23,2
3248,102621,2023-08-23,Billing,10.46,2
3249,103819,2023-08-08,Billing,3.69,1
3250,101198,2023-04-08,Refund,12.5,1
3251,103461,2023-04-12,Account,3.43,2
3252,103698,2025-05-11,Account,4.14,3
3253,101792,2023-05-27,Refund,1.48,4
3254,102962,2024-03-02,Refund,16.69,4
3255,100238,2023-11-26,Technical,0.93,1
3256,102875,2024-06-27,Refund,7.04,2
3257,101899,2023-01-07,Account,13.63,1
3258,102764,2025-04-01,Technical,7.75,2
3259,103084,2024-06-02,Technical,14.5,3
3260,102199,2025-03-16,Billing,11.81,2
3261,102225,2023-03-08,Account,17.13,1
3262,102090,2024-07-29,Technical,10.98,5
3263,102034,2024-04-24,Refund,5.87,1
3264,103405,2024-09-14,Billing,20.31,1
3265,100317,2023-10-05,Billing,32.33,1
3266,103511,2023-05-24,Account,11.08,2
3267,102618,2023-07-17,Account,6.28,4
3268,100324,2023-05-02,Technical,0.11,4
3269,103366,2025-03-25,Refund,13.55,5
3270,104082,2025-03-23,Technical,1.63,5
3271,101477,2023-12-08,Technical,6.5,2
3272,102838,2024-11-16,Technical,25.49,3
3273,102115,2024-05-15,Billing,3.18,4
3274,104162,2025-01-13,Technical,2.66,2
3275,104710,2024-07-25,Account,11.16,1
3276,101325,2024-02-25,Technical,20.86,4
3277,100574,2023-10-18,Account,1.8,4
3278,101024,2023-04-19,Account,15.88,5
3279,104653,2023-06-20,Technical,0.25,1
3280,101301,2024-08-20,Refund,6.46,4
3281,100422,2024-06-01,Technical,25.2,5
3282,104862,2024-09-27,Refund,4.02,5
3283,100814,2023-08-17,Refund,9.38,4
3284,102251,2024-10-17,Account,16.38,1
3285,100253,2025-05-30,Account,5.44,3
3286,101643,2023-01-19,Billing,7.67,4
3287,104044,2024-05-12,Billing,6.83,4
3288,103742,2024-07-25,Refund,5.76,5
3289,102928,2024-07-12,Account,1.17,1
3290,104659,2025-05-05,Technical,11.5,4
3291,100899,2024-06-27,Technical,6.31,4
3292,102866,2024-11-26,Account,2.61,3
3293,101844,2025-06-13,Billing,24.62,3
3294,104298,2024-02-28,Billing,7.17,2
3295,103972,2025-05-01,Technical,5.13,5
3296,102354,2023-01-13,Account,32.61,5
3297,101058,2023-01-13,Billing,24.47,5
3298,100304,2025-03-11,Refund,7.06,5
3299,101633,2023-10-26,Billing,16.57,2
3300,101687,2025-04-05,Refund,52.22,1
3301,103027,2025-02-01,Technical,2.06,2
3302,103861,2025-01-10,Account,21.2,2
3303,104097,2023-04-05,Refund,19.15,4
3304,104012,2025-01-27,Account,50.15,3
3305,103467,2024-05-30,Technical,2.21,3
3306,103987,2023-06-22,Refund,4.32,2
3307,100076,2025-01-16,Technical,5.12,3
3308,101359,2023-09-04,Refund,17.09,2
3309,102584,2023-12-17,Refund,6.72,4
3310,100667,2024-09-29,Account,6.85,1
3311,103984,2024-07-01,Refund,18.63,3
3312,101833,2023-03-17,Refund,47.66,1
3313,100959,2024-07-06,Refund,11.8,4
3314,101652,2024-02-29,Billing,16.49,4
3315,101292,2025-06-11,Account,10.96,5
3316,102294,2024-03-21,Billing,18.36,2
3317,104635,2023-10-03,Refund,20.86,2
3318,101623,2024-03-26,Billing,7.07,4
3319,100456,2024-02-07,Refund,9.28,4
3320,102668,2025-04-08,Account,2.23,2
3321,100131,2025-01-08,Billing,8.47,5
3322,101894,2023-10-06,Technical,1.82,3
3323,101473,2024-07-24,Account,30.98,2
3324,100188,2023-01-29,Billing,15.38,2
3325,104887,2024-02-02,Billing,0.54,2
3326,104525,2025-05-15,Account,10.95,5
3327,101410,2024-06-28,Technical,33.64,5
3328,100420,2024-07-01,Billing,4.51,5
3329,101553,2024-12-22,Billing,14.65,4
3330,103868,2024-06-22,Account,15.6,1
3331,101891,2023-04-08,Technical,6.2,1
3332,102062,2023-02-03,Billing,10.61,4
3333,102435,2023-11-11,Account,2.37,1
3334,102290,2024-05-02,Refund,2.51,2
3335,103288,2023-04-29,Refund,11.76,1
3336,101936,2024-01-25,Account,14.16,2
3337,102232,2024-04-15,Account,1.28,1
3338,103792,2025-03-21,Refund,4.35,3
3339,103936,2023-03-07,Billing,0.82,4
3340,104146,2024-02-19,Account,20.35,2
3341,100326,2024-09-19,Account,3.05,4
3342,102397,2024-01-13,Account,8.05,4
3343,103277,2024-01-18,Refund,33.46,5
3344,100047,2024-10-29,Technical,16.84,5
3345,102853,2024-04-20,Billing,7.28,3
3346,103299,2025-04-19,Refund,17.29,5
3347,104564,2024-02-11,Billing,11.49,3
3348,104137,2024-02-08,Technical,30.84,5
3349,101631,2024-05-14,Billing,24.15,3
3350,100046,2025-05-17,Account,17.98,4
3351,100262,2025-04-04,Account,14.81,5
3352,104172,2023-03-18,Billing,5.72,1
3353,102777,2023-09-03,Refund,0.38,4
3354,103147,2024-03-02,Refund,8.91,4
